add-none,10,20961,419220,2941600,7,-4540
add-none,10,20971,419420,2875600,6,4034
add-none,10,20981,419620,2899300,6,-6734
add-none,10,20991,419820,3041500,7,-7263
add-none,10,21001,420020,2988400,7,-4108
add-none,10,21011,420220,2963400,7,4409
add-none,10,21021,420420,3012600,7,-5570
add-none,10,21031,420620,2957200,7,3297
add-none,10,21041,420820,2847500,6,483
add-none,10,21051,421020,2986600,7,-2338
add-none,10,21061,421220,2870500,6,-8814
add-none,10,21071,421420,2900800,6,2585
add-none,10,21081,421620,2955200,7,-8833
add-none,10,21091,421820,2840800,6,-8783
add-none,10,21101,422020,2951300,6,-4862
add-none,10,21111,422220,3147000,7,-4657
add-none,10,21121,422420,2954000,6,-1949
add-none,10,21131,422620,2984700,7,-1108
add-none,10,21141,422820,2977400,7,7604
add-none,10,21151,423020,2938100,6,-8332
add-none,10,21161,423220,2973000,7,1976
add-none,10,21171,423420,2969400,7,-6424
add-none,10,21181,423620,2881500,6,-7971
add-none,10,21191,423820,2956100,6,-2106
add-none,10,21201,424020,2950100,6,-5667
add-none,10,21211,424220,2990200,7,-3182
add-none,10,21221,424420,2974400,7,-8031
add-none,10,21231,424620,2948600,6,-1891
add-none,10,21241,424820,3029600,7,-10990
add-none,10,21251,425020,2755200,6,-1463
add-none,10,21261,425220,2997700,7,15339
add-none,10,21271,425420,2971500,6,-451
add-none,10,21281,425620,3166900,7,-2457
add-none,10,21291,425820,2934000,6,-10226
add-none,10,21301,426020,2959100,6,-401
add-none,10,21311,426220,2949800,6,-5152
add-none,10,21321,426420,2805600,6,2119
add-none,10,21331,426620,2963100,6,2288
add-none,10,21341,426820,2934600,6,-7119
add-none,10,21351,427020,2899800,6,-2631
add-none,10,21361,427220,2853700,6,6695
add-none,10,21371,427420,2907300,6,608
add-none,10,21381,427620,3013400,7,-4474
add-none,10,21391,427820,2995800,7,-5867
add-none,10,21401,428020,3040000,7,-424
add-none,10,21411,428220,2876600,6,-464
add-none,10,21421,428420,2981500,6,7027
add-none,10,21431,428620,2791000,6,2580
add-none,10,21441,428820,3016000,7,-2246
add-none,10,21451,429020,3022600,7,-6811
add-none,10,21461,429220,2994400,6,-6973
add-none,10,21471,429420,3025700,7,-4326
add-none,10,21481,429620,3051000,7,-6545
add-none,10,21491,429820,3007100,6,-60
add-none,10,21501,430020,2930700,6,6468
add-none,10,21511,430220,2984000,6,1461
add-none,10,21521,430420,2980100,6,2063
add-none,10,21531,430620,3036800,7,-1857
add-none,10,21541,430820,2900100,6,-5671
add-none,10,21551,431020,3047600,7,5765
add-none,10,21561,431220,2956100,6,-568
add-none,10,21571,431420,3055100,7,14387
add-none,10,21581,431620,2844200,6,-2384
add-none,10,21591,431820,3005300,6,1882
add-none,10,21601,432020,2986400,6,-11030
add-none,10,21611,432220,2974500,6,-632
add-none,10,21621,432420,2951600,6,10626
add-none,10,21631,432620,3088200,7,-6429
add-none,10,21641,432820,2911500,6,1259
add-none,10,21651,433020,3113800,7,2553
add-none,10,21661,433220,2933600,6,-899
add-none,10,21671,433420,3103500,7,-5714
add-none,10,21681,433620,3047100,7,-646
add-none,10,21691,433820,3058500,7,-5438
add-none,10,21701,434020,3134400,7,-6700
add-none,10,21711,434220,3021300,6,-6924
add-none,10,21721,434420,3106800,7,10544
add-none,10,21731,434620,3116400,7,-17674
add-none,10,21741,434820,2999900,6,3111
add-none,10,21751,435020,3026800,6,14869
add-none,10,21761,435220,2938700,6,-786
add-none,10,21771,435420,2976100,6,12306
add-none,10,21781,435620,3067000,7,1000
add-none,10,21791,435820,2940200,6,-10004
add-none,10,21801,436020,3057600,7,22651
add-none,10,21811,436220,3059000,7,-2566
add-none,10,21821,436420,3066200,7,2103
add-none,10,21831,436620,3037100,6,-4809
add-none,10,21841,436820,3049000,6,3793
add-none,10,21851,437020,2904000,6,24648
add-none,10,21861,437220,3138800,7,2729
add-none,10,21871,437420,3013900,6,-330
add-none,10,21881,437620,3122400,7,-2630
add-none,10,21891,437820,3044600,6,-521
add-none,10,21901,438020,3158800,7,1399
add-none,10,21911,438220,3010700,6,-1463
add-none,10,21921,438420,3020700,6,21023
add-none,10,21931,438620,3046500,6,-2695
add-none,10,21941,438820,3005600,6,13427
add-none,10,21951,439020,3075200,7,-3106
add-none,10,21961,439220,3033700,6,3947
add-none,10,21971,439420,3014500,6,-4853
add-none,10,21981,439620,3090200,7,-5381
add-none,10,21991,439820,3013900,6,-9155
add-none,10,22001,440020,3076300,6,10320
add-none,10,22011,440220,3039300,6,-9949
add-none,10,22021,440420,3097600,7,-12186
add-none,10,22031,440620,3109800,7,12076
add-none,10,22041,440820,3041800,6,8871
add-none,10,22051,441020,2872500,6,2114
add-none,10,22061,441220,3086400,6,13074
add-none,10,22071,441420,3084400,6,13010
add-none,10,22081,441620,3144000,7,-2770
add-none,10,22091,441820,3143000,7,-10447
add-none,10,22101,442020,3232000,7,2999
add-none,10,22111,442220,3080800,6,6270
add-none,10,22121,442420,3128300,7,-3870
add-none,10,22131,442620,3094100,6,8177
add-none,10,22141,442820,3159100,7,-6933
add-none,10,22151,443020,3166800,7,2791
add-none,10,22161,443220,3033100,6,-37667
add-none,10,22171,443420,3146400,7,-1020
add-none,10,22181,443620,3086800,6,-4711
add-none,10,22191,443820,3304700,7,-15513
add-none,10,22201,444020,3140300,7,-6193
add-none,10,22211,444220,3182600,7,1707
add-none,10,22221,444420,3376300,7,3279
add-none,10,22231,444620,2999900,6,10350
add-none,10,22241,444820,3111700,6,11038
add-none,10,22251,445020,3157100,7,1144
add-none,10,22261,445220,3190600,7,-4581
add-none,10,22271,445420,2648400,5,10824
add-none,10,22281,445620,2926300,6,8691
add-none,10,22291,445820,3056900,6,-2120
add-none,10,22301,446020,2808300,6,-21257
add-none,10,22311,446220,3131000,7,-11700
add-none,10,22321,446420,2888300,6,1727
add-none,10,22331,446620,3212600,7,-6853
add-none,10,22341,446820,2935200,6,7023
add-none,10,22351,447020,3172800,7,-13242
add-none,10,22361,447220,3137200,7,-5627
add-none,10,22371,447420,3079300,6,-3181
add-none,10,22381,447620,3149500,7,-3010
add-none,10,22391,447820,3114000,6,-5365
add-none,10,22401,448020,3045700,6,-6320
add-none,10,22411,448220,3059600,6,-3839
add-none,10,22421,448420,3063700,6,-18066
add-none,10,22431,448620,3037900,6,939
add-none,10,22441,448820,3185800,7,-26082
add-none,10,22451,449020,3135900,6,1849
add-none,10,22461,449220,3245400,7,1885
add-none,10,22471,449420,3130800,6,-29446
add-none,10,22481,449620,3298600,7,-8520
add-none,10,22491,449820,3180500,7,3403
add-none,10,22501,450020,3024100,6,-7191
add-none,10,22511,450220,3061400,6,-7504
add-none,10,22521,450420,2902600,6,4293
add-none,10,22531,450620,3253300,7,-120
add-none,10,22541,450820,3035900,6,-3853
add-none,10,22551,451020,3116300,6,2433
add-none,10,22561,451220,3085600,6,-772
add-none,10,22571,451420,3237400,7,-4334
add-none,10,22581,451620,3191200,7,-7409
add-none,10,22591,451820,3256000,7,-5600
add-none,10,22601,452020,3108100,6,-4244
add-none,10,22611,452220,3019100,6,-3035
add-none,10,22621,452420,3069900,6,-5536
add-none,10,22631,452620,3059300,6,-30019
add-none,10,22641,452820,3265900,7,-5675
add-none,10,22651,453020,3223800,7,-3230
add-none,10,22661,453220,3259100,7,-9639
add-none,10,22671,453420,3140300,6,-3624
add-none,10,22681,453620,3413600,7,7162
add-none,10,22691,453820,3154800,6,574
add-none,10,22701,454020,3208300,7,-3157
add-none,10,22711,454220,3141300,6,-5543
add-none,10,22721,454420,3183700,7,356
add-none,10,22731,454620,3102600,6,-1749
add-none,10,22741,454820,3022900,6,4457
add-none,10,22751,455020,3131700,6,8239
add-none,10,22761,455220,3217100,7,12423
add-none,10,22771,455420,3270100,7,-9526
add-none,10,22781,455620,3240100,7,-2723
add-none,10,22791,455820,3293300,7,-3885
add-none,10,22801,456020,3376800,7,4070
add-none,10,22811,456220,3223800,7,1284
add-none,10,22821,456420,3214200,7,-6015
add-none,10,22831,456620,3235500,7,-4233
add-none,10,22841,456820,3115000,6,-6431
add-none,10,22851,457020,3182800,6,-261
add-none,10,22861,457220,2960200,6,-4246
add-none,10,22871,457420,3207900,7,-377
add-none,10,22881,457620,3196900,6,-14965
add-none,10,22891,457820,3141700,6,-2626
add-none,10,22901,458020,3044600,6,-3251
add-none,10,22911,458220,3128700,6,-20703
add-none,10,22921,458420,2968300,6,-10898
add-none,10,22931,458620,3140900,6,-1974
add-none,10,22941,458820,3022900,6,-6033
add-none,10,22951,459020,2906100,6,1895
add-none,10,22961,459220,3141800,6,1766
add-none,10,22971,459420,3040900,6,-13089
add-none,10,22981,459620,3094900,6,-9398
add-none,10,22991,459820,3253900,7,190
add-none,10,23001,460020,3280300,7,3971
add-none,10,23011,460220,3131900,6,-5240
add-none,10,23021,460420,3354400,7,1593
add-none,10,23031,460620,2992600,6,11868
add-none,10,23041,460820,3202700,6,-25419
add-none,10,23051,461020,3037300,6,-13302
add-none,10,23061,461220,2969400,6,3906
add-none,10,23071,461420,3067300,6,9170
add-none,10,23081,461620,3335700,7,-2887
add-none,10,23091,461820,2962100,6,-4746
add-none,10,23101,462020,3140700,6,5835
add-none,10,23111,462220,3077100,6,-9306
add-none,10,23121,462420,3169600,6,23992
add-none,10,23131,462620,3129400,6,9657
add-none,10,23141,462820,3225600,6,-2616
add-none,10,23151,463020,3001400,6,6059
add-none,10,23161,463220,2936200,6,-7748
add-none,10,23171,463420,3163300,6,-4815
add-none,10,23181,463620,3072800,6,-10138
add-none,10,23191,463820,2999900,6,3444
add-none,10,23201,464020,3043300,6,-6139
add-none,10,23211,464220,3165200,6,-2350
add-none,10,23221,464420,3043900,6,5057
add-none,10,23231,464620,3226400,6,-4659
add-none,10,23241,464820,3389900,7,-27090
add-none,10,23251,465020,3228700,6,4932
add-none,10,23261,465220,3269400,7,4793
add-none,10,23271,465420,3303500,7,10369
add-none,10,23281,465620,3134500,6,-9153
add-none,10,23291,465820,2975200,6,-5925
add-none,10,23301,466020,3107300,6,-11808
add-none,10,23311,466220,3231400,6,3129
add-none,10,23321,466420,3380400,7,4215
add-none,10,23331,466620,3217300,6,-9506
add-none,10,23341,466820,3169900,6,11293
add-none,10,23351,467020,3297500,7,-8211
add-none,10,23361,467220,3347600,7,-11591
add-none,10,23371,467420,3354000,7,-5391
add-none,10,23381,467620,3211500,6,-4795
add-none,10,23391,467820,3227800,6,-4394
add-none,10,23401,468020,3018900,6,3051
add-none,10,23411,468220,3145000,6,-5618
add-none,10,23421,468420,3198900,6,13649
add-none,10,23431,468620,3330700,7,1942
add-none,10,23441,468820,3320600,7,874
add-none,10,23451,469020,3459100,7,-6177
add-none,10,23461,469220,3176300,6,-7249
add-none,10,23471,469420,3060200,6,3775
add-none,10,23481,469620,3141900,6,13058
add-none,10,23491,469820,3205600,6,6757
add-none,10,23501,470020,3222200,6,-6678
add-none,10,23511,470220,3379300,7,26331
add-none,10,23521,470420,3139800,6,-22305
add-none,10,23531,470620,3302300,7,13355
add-none,10,23541,470820,3129900,6,-8932
add-none,10,23551,471020,3274400,6,-2672
add-none,10,23561,471220,3222900,6,-10643
add-none,10,23571,471420,3040200,6,3847
add-none,10,23581,471620,3196500,6,10641
add-none,10,23591,471820,3312800,7,-4974
add-none,10,23601,472020,3385000,7,-8077
add-none,10,23611,472220,3326400,7,-4419
add-none,10,23621,472420,3194500,6,2587
add-none,10,23631,472620,3258400,6,-1580
add-none,10,23641,472820,2974900,6,-6266
add-none,10,23651,473020,3189100,6,13330
add-none,10,23661,473220,3350500,7,-3465
add-none,10,23671,473420,3251900,6,8174
add-none,10,23681,473620,3304200,6,4719
add-none,10,23691,473820,3319800,7,5558
add-none,10,23701,474020,3346800,7,4150
add-none,10,23711,474220,3193500,6,-3923
add-none,10,23721,474420,3482100,7,-3512
add-none,10,23731,474620,3342600,7,-6313
add-none,10,23741,474820,3301600,6,5780
add-none,10,23751,475020,3323400,6,-1911
add-none,10,23761,475220,3298800,6,-1587
add-none,10,23771,475420,3197800,6,6426
add-none,10,23781,475620,3312500,6,-30766
add-none,10,23791,475820,3336600,7,13341
add-none,10,23801,476020,3208400,6,5207
add-none,10,23811,476220,3189100,6,-14122
add-none,10,23821,476420,3181800,6,-1379
add-none,10,23831,476620,3188300,6,2503
add-none,10,23841,476820,3238200,6,-3208
add-none,10,23851,477020,3288000,6,-2157
add-none,10,23861,477220,3339100,6,-3025
add-none,10,23871,477420,3321200,6,-12947
add-none,10,23881,477620,3168600,6,2678
add-none,10,23891,477820,3358600,7,7377
add-none,10,23901,478020,3330000,6,4328
add-none,10,23911,478220,3388300,7,-1240
add-none,10,23921,478420,3239800,6,-5239
add-none,10,23931,478620,3333600,6,-24989
add-none,10,23941,478820,3370200,7,-11130
add-none,10,23951,479020,3344400,6,-1136
add-none,10,23961,479220,3299200,6,7011
add-none,10,23971,479420,3353000,6,-534
add-none,10,23981,479620,3358500,7,1602
add-none,10,23991,479820,3423800,7,5141
add-none,10,24001,480020,3430600,7,3903
add-none,10,24011,480220,3359100,6,41
add-none,10,24021,480420,3349700,6,12635
add-none,10,24031,480620,3452100,7,-3027
add-none,10,24041,480820,3391100,7,-5356
add-none,10,24051,481020,3383600,7,-8463
add-none,10,24061,481220,3375000,7,-4423
add-none,10,24071,481420,3368100,6,-8001
add-none,10,24081,481620,3348100,6,4548
add-none,10,24091,481820,3308600,6,-7174
add-none,10,24101,482020,3275900,6,714
add-none,10,24111,482220,3341500,6,1516
add-none,10,24121,482420,3293200,6,8490
add-none,10,24131,482620,3318700,6,2070
add-none,10,24141,482820,3378200,6,9317
add-none,10,24151,483020,3174100,6,-4960
add-none,10,24161,483220,3225600,6,-430
add-none,10,24171,483420,3290500,6,-719
add-none,10,24181,483620,3222000,6,-4881
add-none,10,24191,483820,3263500,6,-33663
add-none,10,24201,484020,3233300,6,-5949
add-none,10,24211,484220,3433900,7,10291
add-none,10,24221,484420,3345400,6,-7496
add-none,10,24231,484620,3402300,7,-3435
add-none,10,24241,484820,3416700,7,1737
add-none,10,24251,485020,3378900,6,-2190
add-none,10,24261,485220,3306300,6,-6040
add-none,10,24271,485420,3337100,6,9295
add-none,10,24281,485620,3292800,6,-7026
add-none,10,24291,485820,3308100,6,-4820
add-none,10,24301,486020,3410200,7,-2854
add-none,10,24311,486220,3311000,6,5795
add-none,10,24321,486420,3200800,6,281
add-none,10,24331,486620,3412300,7,6317
add-none,10,24341,486820,3399200,6,-3601
add-none,10,24351,487020,3433300,7,-2151
add-none,10,24361,487220,3414700,7,-2207
add-none,10,24371,487420,3516800,7,9739
add-none,10,24381,487620,3441500,7,942
add-none,10,24391,487820,3223400,6,12281
add-none,10,24401,488020,3443900,7,-5032
add-none,10,24411,488220,3296300,6,9092
add-none,10,24421,488420,3297900,6,-18417
add-none,10,24431,488620,3445300,7,-544
add-none,10,24441,488820,3453100,7,-5629
add-none,10,24451,489020,3287400,6,-6584
add-none,10,24461,489220,3382400,6,8178
add-none,10,24471,489420,3515900,7,9269
add-none,10,24481,489620,3388900,6,-6064
add-none,10,24491,489820,3329900,6,21773
add-none,10,24501,490020,3397800,6,-5682
add-none,10,24511,490220,3392800,6,-5408
add-none,10,24521,490420,3504600,7,788
add-none,10,24531,490620,3479500,7,266
add-none,10,24541,490820,3408500,6,13237
add-none,10,24551,491020,3263300,6,4126
add-none,10,24561,491220,3376300,6,-2707
add-none,10,24571,491420,3445300,7,-3592
add-none,10,24581,491620,3372200,6,-1215
add-none,10,24591,491820,3322200,6,1880
add-none,10,24601,492020,3460600,7,-1020
add-none,10,24611,492220,3431300,6,-1740
add-none,10,24621,492420,3422300,6,2739
add-none,10,24631,492620,3463900,7,-8597
add-none,10,24641,492820,3469800,7,174
add-none,10,24651,493020,3372900,6,9145
add-none,10,24661,493220,3564000,7,-11661
add-none,10,24671,493420,3304200,6,-10656
add-none,10,24681,493620,3469600,7,-3795
add-none,10,24691,493820,3548100,7,6433
add-none,10,24701,494020,3367900,6,1748
add-none,10,24711,494220,3574600,7,-7820
add-none,10,24721,494420,3463700,7,-3178
add-none,10,24731,494620,3376500,6,13913
add-none,10,24741,494820,3404000,6,19180
add-none,10,24751,495020,3383300,6,4052
add-none,10,24761,495220,3254300,6,2734
add-none,10,24771,495420,3339300,6,5991
add-none,10,24781,495620,3424600,6,803
add-none,10,24791,495820,2886700,5,-7967
add-none,10,24801,496020,2767900,5,-2001
add-none,10,24811,496220,3503500,7,-3083
add-none,10,24821,496420,3407000,6,-772
add-none,10,24831,496620,3571200,7,-6262
add-none,10,24841,496820,3396000,6,3554
add-none,10,24851,497020,3382500,6,-4454
add-none,10,24861,497220,3461100,6,-6600
add-none,10,24871,497420,3412800,6,-4683
add-none,10,24881,497620,3540400,7,2313
add-none,10,24891,497820,3486600,7,-14213
add-none,10,24901,498020,3488700,7,-6993
add-none,10,24911,498220,3317500,6,-13922
add-none,10,24921,498420,3478100,6,-4908
add-none,10,24931,498620,3414300,6,-266
add-none,10,24941,498820,3466600,6,1229
add-none,10,24951,499020,3387400,6,6879
add-none,10,24961,499220,3481400,6,1344
add-none,10,24971,499420,3383200,6,-25119
add-none,10,24981,499620,3426400,6,3118
add-none,10,24991,499820,3669700,7,-6129
add-none,10,25001,500020,3557800,7,-4417
add-none,10,25011,500220,3504400,7,3020
add-none,10,25021,500420,3542900,7,-3193
add-none,10,25031,500620,3593700,7,-1318
add-none,10,25041,500820,3476400,6,3208
add-none,10,25051,501020,3469700,6,-2344
add-none,10,25061,501220,3398300,6,-7387
add-none,10,25071,501420,3528900,7,-3202
add-none,10,25081,501620,3334300,6,-14550
add-none,10,25091,501820,3458800,6,-8333
add-none,10,25101,502020,3819500,7,-5981
add-none,10,25111,502220,3386100,6,-8707
add-none,10,25121,502420,3405400,6,5062
add-none,10,25131,502620,3542600,7,-19236
add-none,10,25141,502820,3430600,6,118
add-none,10,25151,503020,3528100,7,-5555
add-none,10,25161,503220,3509200,6,-4561
add-none,10,25171,503420,3302600,6,-1669
add-none,10,25181,503620,3488400,6,368
add-none,10,25191,503820,3403700,6,-9506
add-none,10,25201,504020,3440900,6,15478
add-none,10,25211,504220,3507000,6,-1875
add-none,10,25221,504420,3508200,6,13624
add-none,10,25231,504620,3582000,7,853
add-none,10,25241,504820,3498000,6,5181
add-none,10,25251,505020,3397600,6,-16
add-none,10,25261,505220,3553300,7,2747
add-none,10,25271,505420,3583000,7,-9949
add-none,10,25281,505620,3508800,6,10530
add-none,10,25291,505820,3459700,6,-5952
add-none,10,25301,506020,3329200,6,5854
add-none,10,25311,506220,3559900,7,2951
add-none,10,25321,506420,3571800,7,1361
add-none,10,25331,506620,3385800,6,-5809
add-none,10,25341,506820,3370300,6,-14144
add-none,10,25351,507020,3614400,7,2225
add-none,10,25361,507220,3567600,7,9858
add-none,10,25371,507420,3571700,7,-1864
add-none,10,25381,507620,3566400,7,-3636
add-none,10,25391,507820,3755200,7,-5082
add-none,10,25401,508020,3532200,6,-3749
add-none,10,25411,508220,3570300,7,-8792
add-none,10,25421,508420,3542800,6,-3282
add-none,10,25431,508620,3557000,6,-3945
add-none,10,25441,508820,3494800,6,14258
add-none,10,25451,509020,3623500,7,-4721
add-none,10,25461,509220,3498200,6,-6410
add-none,10,25471,509420,3442800,6,18634
add-none,10,25481,509620,3570800,7,-4803
add-none,10,25491,509820,3510600,6,64
add-none,10,25501,510020,3435200,6,-3295
add-none,10,25511,510220,3891100,7,-6368
add-none,10,25521,510420,3516600,6,-8882
add-none,10,25531,510620,3559500,6,-4976
add-none,10,25541,510820,3585500,7,-3228
add-none,10,25551,511020,3436600,6,11718
add-none,10,25561,511220,3566600,6,25977
add-none,10,25571,511420,3522600,6,-4976
add-none,10,25581,511620,3631300,7,-8533
add-none,10,25591,511820,3617400,7,-2356
add-none,10,25601,512020,3648100,7,7551
add-none,10,25611,512220,3521200,6,-6107
add-none,10,25621,512420,3639500,7,-3899
add-none,10,25631,512620,3554100,6,4097
add-none,10,25641,512820,3657000,7,3141
add-none,10,25651,513020,3758000,7,-679
add-none,10,25661,513220,3579600,6,22321
add-none,10,25671,513420,3627500,7,-4850
add-none,10,25681,513620,3582500,6,5572
add-none,10,25691,513820,3411100,6,1451
add-none,10,25701,514020,3630500,7,-10314
add-none,10,25711,514220,3591300,6,11962
add-none,10,25721,514420,3622300,7,5769
add-none,10,25731,514620,3538300,6,11196
add-none,10,25741,514820,3473100,6,6923
add-none,10,25751,515020,3664000,7,-4401
add-none,10,25761,515220,3495100,6,-3107
add-none,10,25771,515420,3532100,6,10657
add-none,10,25781,515620,3435600,6,-8341
add-none,10,25791,515820,3586300,6,-1024
add-none,10,25801,516020,3623500,7,-7873
add-none,10,25811,516220,3583500,6,-8323
add-none,10,25821,516420,3680700,7,1726
add-none,10,25831,516620,3663400,7,-13759
add-none,10,25841,516820,3511100,6,8979
add-none,10,25851,517020,3687800,7,-16673
add-none,10,25861,517220,3640800,7,-2389
add-none,10,25871,517420,3637900,7,-186
add-none,10,25881,517620,3581500,6,882
add-none,10,25891,517820,3622100,6,-3512
add-none,10,25901,518020,3680300,7,-858
add-none,10,25911,518220,3623200,6,-13643
add-none,10,25921,518420,3544500,6,435
add-none,10,25931,518620,3656600,7,8683
add-none,10,25941,518820,3590700,6,-8935
add-none,10,25951,519020,3524200,6,-6181
add-none,10,25961,519220,3698300,7,-1688
add-none,10,25971,519420,3592000,6,8939
add-none,10,25981,519620,3668600,7,-1942
add-none,10,25991,519820,3551700,6,1511
add-none,10,26001,520020,3601200,6,-7053
add-none,10,26011,520220,3584400,6,-7605
add-none,10,26021,520420,3720300,7,-5651
add-none,10,26031,520620,3498400,6,2731
add-none,10,26041,520820,3655900,7,1123
add-none,10,26051,521020,3652100,7,-2753
add-none,10,26061,521220,3696400,7,-1986
add-none,10,26071,521420,3559800,6,-849
add-none,10,26081,521620,3663400,7,16032
add-none,10,26091,521820,3671700,7,-1628
add-none,10,26101,522020,3667800,7,-12985
add-none,10,26111,522220,3571500,6,-2861
add-none,10,26121,522420,3673500,7,-8285
add-none,10,26131,522620,3659100,7,-4854
add-none,10,26141,522820,3538000,6,-2597
add-none,10,26151,523020,3701700,7,-24676
add-none,10,26161,523220,3643100,6,-13987
add-none,10,26171,523420,3532400,6,-10734
add-none,10,26181,523620,3494100,6,-2894
add-none,10,26191,523820,3814900,7,-8092
add-none,10,26201,524020,3572500,6,7023
add-none,10,26211,524220,3423000,6,1199
add-none,10,26221,524420,3680500,7,-1431
add-none,10,26231,524620,3648100,6,1876
add-none,10,26241,524820,3597700,6,8131
add-none,10,26251,525020,3583000,6,4410
add-none,10,26261,525220,3668400,6,-3592
add-none,10,26271,525420,3700100,7,2613
add-none,10,26281,525620,3651800,6,-1316
add-none,10,26291,525820,3606800,6,-7308
add-none,10,26301,526020,3643100,6,368
add-none,10,26311,526220,3575500,6,6188
add-none,10,26321,526420,3637200,6,7044
add-none,10,26331,526620,3643900,6,-3681
add-none,10,26341,526820,3684700,6,17710
add-none,10,26351,527020,3552600,6,-7756
add-none,10,26361,527220,3496700,6,-10363
add-none,10,26371,527420,3532800,6,-1604
add-none,10,26381,527620,3742500,7,11220
add-none,10,26391,527820,3600900,6,12043
add-none,10,26401,528020,3560900,6,-11502
add-none,10,26411,528220,3747000,7,-1795
add-none,10,26421,528420,3708800,7,-2132
add-none,10,26431,528620,3709800,7,4006
add-none,10,26441,528820,3687400,6,16044
add-none,10,26451,529020,3563300,6,-4023
add-none,10,26461,529220,3501200,6,-1285
add-none,10,26471,529420,3717900,7,3546
add-none,10,26481,529620,3601900,6,-8254
add-none,10,26491,529820,3834000,7,-10903
add-none,10,26501,530020,3750800,7,-6934
add-none,10,26511,530220,3687900,6,-1213
add-none,10,26521,530420,3683200,6,3480
add-none,10,26531,530620,3595200,6,6505
add-none,10,26541,530820,3530900,6,-12934
add-none,10,26551,531020,3832100,7,-11916
add-none,10,26561,531220,3673200,6,-64
add-none,10,26571,531420,3837100,7,-2134
add-none,10,26581,531620,3678700,6,1701
add-none,10,26591,531820,3721300,6,-1822
add-none,10,26601,532020,3763400,7,362
add-none,10,26611,532220,3726700,7,12666
add-none,10,26621,532420,3742400,7,-2416
add-none,10,26631,532620,3706700,6,-1415
add-none,10,26641,532820,3994300,7,-1578
add-none,10,26651,533020,3677800,6,2293
add-none,10,26661,533220,3731600,6,-11413
add-none,10,26671,533420,3718300,6,7791
add-none,10,26681,533620,3630200,6,6883
add-none,10,26691,533820,3539600,6,18995
add-none,10,26701,534020,3569200,6,10732
add-none,10,26711,534220,3768500,7,5416
add-none,10,26721,534420,3792800,7,-713
add-none,10,26731,534620,3513800,6,304
add-none,10,26741,534820,3736600,6,1294
add-none,10,26751,535020,3772200,7,13344
add-none,10,26761,535220,3748300,7,-662
add-none,10,26771,535420,3785100,7,-3022
add-none,10,26781,535620,3574500,6,-19641
add-none,10,26791,535820,3555200,6,8080
add-none,10,26801,536020,3394200,6,-13750
add-none,10,26811,536220,3538500,6,-13145
add-none,10,26821,536420,3673000,6,1774
add-none,10,26831,536620,3538000,6,-1562
add-none,10,26841,536820,3514600,6,10585
add-none,10,26851,537020,3677900,6,2012
add-none,10,26861,537220,3636700,6,304
add-none,10,26871,537420,3804300,7,2180
add-none,10,26881,537620,3738800,6,3333
add-none,10,26891,537820,3796200,7,-253
add-none,10,26901,538020,3663800,6,19134
add-none,10,26911,538220,3642800,6,-22727
add-none,10,26921,538420,3648000,6,6359
add-none,10,26931,538620,3763400,6,-1796
add-none,10,26941,538820,3684000,6,-12450
add-none,10,26951,539020,3476500,6,2746
add-none,10,26961,539220,3643600,6,-807
add-none,10,26971,539420,3662600,6,-3269
add-none,10,26981,539620,3733500,6,-7330
add-none,10,26991,539820,3687700,6,1512
add-none,10,27001,540020,3567800,6,9098
add-none,10,27011,540220,3723800,6,10697
add-none,10,27021,540420,3612000,6,-9851
add-none,10,27031,540620,3556900,6,-7109
add-none,10,27041,540820,3838400,7,-4077
add-none,10,27051,541020,3648300,6,222
add-none,10,27061,541220,3736300,6,-2463
add-none,10,27071,541420,3779100,6,5486
add-none,10,27081,541620,3831000,7,3775
add-none,10,27091,541820,3700400,6,9502
add-none,10,27101,542020,3665600,6,-8131
add-none,10,27111,542220,3776600,6,5623
add-none,10,27121,542420,3709200,6,11973
add-none,10,27131,542620,3632100,6,-14947
add-none,10,27141,542820,3668900,6,1545
add-none,10,27151,543020,3826100,7,-3276
add-none,10,27161,543220,3682900,6,12592
add-none,10,27171,543420,3847400,7,-3449
add-none,10,27181,543620,3622200,6,-5941
add-none,10,27191,543820,3556100,6,-3806
add-none,10,27201,544020,3053400,5,-24158
add-none,10,27211,544220,3814800,7,10046
add-none,10,27221,544420,3643100,6,-2536
add-none,10,27231,544620,3783900,6,-26733
add-none,10,27241,544820,3835100,7,5873
add-none,10,27251,545020,3759100,6,-5259
add-none,10,27261,545220,3704800,6,823
add-none,10,27271,545420,3823500,7,6768
add-none,10,27281,545620,3897400,7,3057
add-none,10,27291,545820,3849900,7,-9107
add-none,10,27301,546020,4097200,7,-5365
add-none,10,27311,546220,3797600,6,996
add-none,10,27321,546420,3671200,6,-8571
add-none,10,27331,546620,3714000,6,18078
add-none,10,27341,546820,3847200,7,-5649
add-none,10,27351,547020,3803100,6,2743
add-none,10,27361,547220,3765700,6,-17215
add-none,10,27371,547420,3739500,6,-1303
add-none,10,27381,547620,3764900,6,-3809
add-none,10,27391,547820,3855400,7,17510
add-none,10,27401,548020,3637400,6,-10838
add-none,10,27411,548220,3889300,7,-12647
add-none,10,27421,548420,3805100,6,-6318
add-none,10,27431,548620,3819600,6,-5921
add-none,10,27441,548820,3793000,6,-3069
add-none,10,27451,549020,3848100,7,12522
add-none,10,27461,549220,3752600,6,-7005
